date,time,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,price_per_km,day,month,period,hour,iscompleted
2024-11-05,1900-01-01 16:53:10,Completed,Premier Sedan,Vasant Kunj,Shastri Nagar,3.8,19.9,931.0,42.37,4.3,5.0,UPI,21.973094170403588,Tuesday,11,Afternoon,16,1
2024-08-19,1900-01-01 19:45:29,Completed,Bike,Noida Sector 62,Hauz Rani,3.9,27.6,130.0,45.13,3.6,4.3,Debit Card,2.8805672501661865,Monday,8,Evening,19,1
2024-04-26,1900-01-01 12:13:10,Completed,Go Mini,Noida Extension,Gwal Pahari,3.2,33.9,301.0,26.82,4.2,4.2,UPI,11.22296793437733,Friday,4,Afternoon,12,1
2024-07-09,1900-01-01 16:07:57,Completed,Bike,Vinobapuri,Munirka,13.5,27.9,56.0,43.75,4.3,4.5,UPI,1.28,Tuesday,7,Afternoon,16,1
2024-11-11,1900-01-01 07:47:58,Completed,Go Sedan,Madipur,Civil Lines Gurgaon,7.4,27.2,843.0,15.53,4.3,4.3,UPI,54.282034771410174,Monday,11,Morning,7,1
2024-09-23,1900-01-01 10:05:15,Completed,Bike,Greater Kailash,Gurgaon Sector 56,6.7,44.9,736.0,41.39,4.3,4.2,Cash,17.782072964484176,Monday,9,Morning,10,1
2024-06-21,1900-01-01 00:11:43,Completed,Auto,Jahangirpuri,Yamuna Bank,5.1,15.5,364.0,43.07,4.9,3.6,Uber Wallet,8.451358254005108,Friday,6,Night,0,1
2024-01-20,1900-01-01 13:39:46,Completed,Uber XL,Sushant Lok,Yamuna Bank,11.4,44.8,246.0,22.42,4.2,4.2,Cash,10.972346119536128,Saturday,1,Afternoon,13,1
2024-08-26,1900-01-01 22:11:16,Completed,Bike,Jahangirpuri,Saket A Block,11.0,17.1,422.0,16.96,3.4,4.5,Cash,24.882075471698112,Monday,8,Night,22,1
2024-07-31,1900-01-01 11:32:01,Completed,Bike,Sonipat,India Gate,6.4,40.5,923.0,20.96,4.2,4.3,Uber Wallet,44.036259541984734,Wednesday,7,Morning,11,1
2024-10-02,1900-01-01 16:41:08,Completed,Auto,Ghitorni,Pulbangash,3.2,31.4,77.0,2.53,4.2,4.2,Cash,30.434782608695656,Wednesday,10,Afternoon,16,1
2024-08-08,1900-01-01 12:16:05,Completed,Uber XL,Saket A Block,Kashmere Gate ISBT,2.7,40.4,450.0,48.44,4.5,4.9,Uber Wallet,9.289843104872007,Thursday,8,Afternoon,12,1
2024-10-20,1900-01-01 17:27:47,Completed,Go Mini,Vishwavidyalaya,Gurgaon Sector 56,13.6,30.1,657.0,4.07,3.3,4.1,Cash,161.42506142506141,Sunday,10,Evening,17,1
2024-08-06,1900-01-01 08:33:36,Completed,Auto,Shastri Park,Vishwavidyalaya,2.4,33.0,162.0,29.96,3.4,4.7,Uber Wallet,5.4072096128170895,Tuesday,8,Morning,8,1
2024-10-29,1900-01-01 09:47:49,Completed,Bike,Cyber Hub,Ambience Mall,14.0,15.0,422.0,14.49,4.7,4.6,UPI,29.123533471359558,Tuesday,10,Morning,9,1
2024-12-02,1900-01-01 20:10:26,Completed,Bike,Rajouri Garden,Janakpuri,3.7,17.6,84.0,7.66,5.0,4.3,Credit Card,10.966057441253264,Monday,12,Evening,20,1
2024-03-29,1900-01-01 12:00:56,Completed,Auto,Gurgaon Railway Station,Green Park,3.5,39.5,556.0,44.1,3.7,3.2,UPI,12.607709750566894,Friday,3,Afternoon,12,1
2024-11-14,1900-01-01 04:10:59,Completed,Bike,Greater Kailash,Barakhamba Road,10.7,37.3,213.0,13.08,4.1,3.7,UPI,16.28440366972477,Thursday,11,Night,4,1
2024-05-09,1900-01-01 09:29:13,Completed,Bike,Badarpur,India Gate,13.4,21.7,73.0,33.87,4.3,4.5,Debit Card,2.1552996752288163,Thursday,5,Morning,9,1
2024-08-18,1900-01-01 17:38:55,Completed,Bike,Kanhaiya Nagar,Pulbangash,14.7,37.0,692.0,43.49,3.7,4.4,Credit Card,15.91170383996321,Sunday,8,Evening,17,1
2024-05-07,1900-01-01 21:54:43,Completed,Go Mini,Udyog Bhawan,Sohna Road,2.6,34.0,265.0,9.06,4.1,4.3,Uber Wallet,29.249448123620308,Tuesday,5,Night,21,1
2024-06-16,1900-01-01 18:55:30,Completed,Uber XL,Jor Bagh,Kashmere Gate,6.6,17.2,1004.0,20.08,4.1,4.5,Cash,50.00000000000001,Sunday,6,Evening,18,1
2024-10-06,1900-01-01 02:55:54,Completed,Go Sedan,Ambience Mall,Ghitorni Village,2.1,18.4,502.0,48.16,4.1,4.7,Cash,10.423588039867111,Sunday,10,Night,2,1
2024-07-27,1900-01-01 07:40:46,Completed,Auto,Pragati Maidan,Peeragarhi,11.9,34.3,333.0,35.31,3.7,4.8,UPI,9.430756159728121,Saturday,7,Morning,7,1
2024-01-12,1900-01-01 04:17:37,Completed,Auto,Connaught Place,Rohini East,11.9,27.0,73.0,27.38,4.2,4.3,Credit Card,2.6661796932067205,Friday,1,Night,4,1
2024-08-27,1900-01-01 12:57:00,Completed,Uber XL,Pataudi Chowk,Aya Nagar,13.3,32.1,464.0,42.28,4.0,3.2,Cash,10.97445600756859,Tuesday,8,Afternoon,12,1
2024-07-18,1900-01-01 21:08:00,Completed,Bike,Noida Sector 62,New Delhi Railway Station,7.9,39.0,739.0,11.17,4.6,4.7,Cash,66.15935541629365,Thursday,7,Night,21,1
2024-07-04,1900-01-01 05:03:45,Completed,Auto,Vatika Chowk,Chandni Chowk,5.0,33.5,287.0,38.07,3.7,4.9,Uber Wallet,7.538744418177043,Thursday,7,Morning,5,1
2024-01-14,1900-01-01 21:13:45,Completed,Go Mini,Greater Kailash,Lajpat Nagar,7.1,37.3,371.0,6.75,4.9,4.7,Cash,54.96296296296296,Sunday,1,Night,21,1
2024-11-10,1900-01-01 07:34:52,Completed,Go Sedan,Ashok Vihar,Sohna Road,13.6,17.3,1056.0,46.42,3.2,4.8,UPI,22.748815165876778,Sunday,11,Morning,7,1
2024-08-23,1900-01-01 17:44:17,Completed,Auto,Delhi Gate,Chirag Delhi,7.5,39.9,951.0,47.05,5.0,4.9,Credit Card,20.212539851222104,Friday,8,Evening,17,1
2024-01-18,1900-01-01 14:45:59,Completed,Auto,Sushant Lok,Rithala,6.9,38.6,260.0,21.53,3.2,4.2,Debit Card,12.076172782164422,Thursday,1,Afternoon,14,1
2024-04-28,1900-01-01 17:54:33,Completed,Go Sedan,Madipur,Subhash Chowk,6.8,43.8,803.0,36.73,3.7,4.3,Credit Card,21.862237952627282,Sunday,4,Evening,17,1
2024-12-16,1900-01-01 19:43:36,Completed,eBike,Huda City Centre,Malviya Nagar,13.8,32.9,166.0,19.11,4.2,4.5,Cash,8.686551543694401,Monday,12,Evening,19,1
2024-03-02,1900-01-01 22:16:56,Completed,Go Mini,Shastri Park,Saket A Block,14.3,32.1,1500.0,11.41,4.8,4.7,UPI,131.46362839614372,Saturday,3,Night,22,1
2024-09-09,1900-01-01 05:10:24,Completed,eBike,Central Secretariat,IGI Airport,3.1,35.4,121.0,34.66,4.2,4.6,Cash,3.491055972302366,Monday,9,Morning,5,1
2024-11-17,1900-01-01 15:57:00,Completed,Premier Sedan,Vasant Kunj,Dwarka Mor,12.9,34.5,625.0,11.27,4.8,4.2,UPI,55.4569653948536,Sunday,11,Afternoon,15,1
2024-08-15,1900-01-01 17:28:19,Completed,Bike,ITO,Mansarovar Park,9.6,30.9,3660.0,44.23,4.2,4.2,UPI,82.74926520461226,Thursday,8,Evening,17,1
2024-11-01,1900-01-01 19:38:17,Completed,Bike,Pulbangash,Manesar,7.2,38.1,521.0,36.99,4.3,3.1,UPI,14.084887807515544,Friday,11,Evening,19,1
2024-11-12,1900-01-01 16:07:57,Completed,Go Sedan,Dwarka Mor,Aya Nagar,3.4,27.1,615.0,35.76,4.0,4.1,UPI,17.197986577181208,Tuesday,11,Afternoon,16,1
2024-06-12,1900-01-01 19:47:08,Completed,Auto,Gwal Pahari,Ashok Vihar,4.0,28.2,773.0,38.01,4.3,4.9,UPI,20.336753485924756,Wednesday,6,Evening,19,1
2024-10-28,1900-01-01 07:13:16,Completed,Go Sedan,Moolchand,Green Park,6.6,18.2,50.0,33.09,4.6,4.2,Cash,1.5110305228165608,Monday,10,Morning,7,1
2024-05-11,1900-01-01 19:11:09,Completed,Go Sedan,Pataudi Chowk,Kalkaji,4.8,29.4,150.0,5.14,4.0,4.7,Cash,29.18287937743191,Saturday,5,Evening,19,1
2024-02-19,1900-01-01 16:59:19,Completed,Auto,DLF Phase 3,Greater Kailash,7.4,27.0,950.0,36.79,4.1,4.8,Cash,25.822234302799675,Monday,2,Afternoon,16,1
2024-03-15,1900-01-01 22:30:44,Completed,Bike,Bhiwadi,Peeragarhi,2.4,42.0,282.0,36.0,4.1,4.2,Cash,7.833333333333333,Friday,3,Night,22,1
2024-01-12,1900-01-01 23:28:08,Completed,Premier Sedan,Punjabi Bagh,Netaji Subhash Place,2.8,39.3,82.0,25.57,4.4,4.8,Cash,3.2068830660930776,Friday,1,Night,23,1
2024-11-13,1900-01-01 19:57:34,Completed,Go Sedan,Anand Vihar ISBT,Paschim Vihar,6.8,38.8,331.0,37.47,4.3,4.2,UPI,8.833733653589539,Wednesday,11,Evening,19,1
2024-02-03,1900-01-01 19:30:47,Completed,Auto,Kaushambi,Subhash Chowk,11.8,17.3,862.0,33.83,3.7,4.8,Uber Wallet,25.480342890925215,Saturday,2,Evening,19,1
2024-08-04,1900-01-01 13:09:11,Completed,Auto,Sikanderpur,Mundka,13.5,44.7,75.0,41.66,4.3,4.9,Uber Wallet,1.800288046087374,Sunday,8,Afternoon,13,1
2024-02-13,1900-01-01 11:41:45,Completed,Uber XL,Subhash Nagar,Narsinghpur,9.8,42.7,217.0,39.93,4.9,4.2,UPI,5.434510393188079,Tuesday,2,Morning,11,1
2024-05-03,1900-01-01 21:06:16,Completed,Uber XL,Patel Chowk,Hero Honda Chowk,11.6,31.9,1721.0,2.65,3.7,4.9,Cash,649.433962264151,Friday,5,Night,21,1
2024-07-01,1900-01-01 23:02:01,Completed,Go Mini,DLF City Court,Anand Vihar ISBT,8.1,24.7,267.0,30.06,3.7,4.4,Cash,8.882235528942116,Monday,7,Night,23,1
2024-12-03,1900-01-01 14:42:30,Completed,Go Sedan,Maidan Garhi,Dilshad Garden,6.6,39.6,686.0,3.59,4.4,4.8,UPI,191.08635097493038,Tuesday,12,Afternoon,14,1
2024-07-22,1900-01-01 13:04:12,Completed,Bike,Palam Vihar,Punjabi Bagh,6.1,19.0,224.0,19.67,3.9,4.7,UPI,11.387900355871885,Monday,7,Afternoon,13,1
2024-10-11,1900-01-01 19:07:25,Completed,Go Mini,Madipur,IGI Airport,10.8,37.8,121.0,19.48,4.1,5.0,UPI,6.211498973305955,Friday,10,Evening,19,1
2024-02-13,1900-01-01 02:17:05,Completed,Go Sedan,Saidulajab,Punjabi Bagh,7.2,20.9,541.0,5.7,3.8,4.1,Cash,94.91228070175438,Tuesday,2,Night,2,1
2024-01-01,1900-01-01 06:51:01,Completed,Go Mini,Bhiwadi,Ardee City,6.5,43.4,563.0,40.13,4.6,4.9,UPI,14.02940443558435,Monday,1,Morning,6,1
2024-05-03,1900-01-01 23:01:46,Completed,Auto,Chandni Chowk,Subhash Nagar,10.3,19.5,118.0,39.65,4.7,4.5,UPI,2.9760403530895334,Friday,5,Night,23,1
2024-03-24,1900-01-01 13:40:30,Completed,eBike,Subhash Chowk,Lok Kalyan Marg,12.4,30.8,363.0,28.08,4.2,4.3,UPI,12.927350427350428,Sunday,3,Afternoon,13,1
2024-08-20,1900-01-01 18:14:25,Completed,Auto,Mayur Vihar,Ashram,6.5,18.3,52.0,43.61,3.4,5.0,Uber Wallet,1.1923870671864252,Tuesday,8,Evening,18,1
2024-05-14,1900-01-01 21:15:07,Completed,Go Sedan,Rohini East,Patel Chowk,2.2,22.4,410.0,18.74,4.8,4.7,Debit Card,21.878335112059766,Tuesday,5,Night,21,1
2024-07-01,1900-01-01 18:50:56,Completed,Go Sedan,Noida Sector 18,Rithala,12.8,43.8,1814.0,24.2,4.2,4.2,UPI,74.95867768595042,Monday,7,Evening,18,1
2024-02-17,1900-01-01 04:06:18,Completed,Go Mini,IGNOU Road,Lal Quila,4.8,33.2,242.0,41.0,4.6,4.6,Cash,5.902439024390244,Saturday,2,Night,4,1
2024-01-12,1900-01-01 22:42:32,Completed,Auto,Sikanderpur,Delhi Gate,9.3,30.9,170.0,35.65,4.9,4.9,UPI,4.768583450210379,Friday,1,Night,22,1
2024-01-17,1900-01-01 07:11:17,Completed,Auto,Gurgaon Sector 56,Barakhamba Road,13.4,15.1,387.0,31.29,4.0,4.2,UPI,12.36816874400767,Wednesday,1,Morning,7,1
2024-08-24,1900-01-01 20:01:35,Completed,eBike,Jahangirpuri,Vatika Chowk,11.0,38.8,1042.0,36.69,3.1,4.2,UPI,28.400109021531755,Saturday,8,Evening,20,1
2024-09-25,1900-01-01 10:07:08,Completed,Premier Sedan,Golf Course Road,Noida Sector 62,5.0,24.0,472.0,8.02,4.2,4.4,Cash,58.852867830423946,Wednesday,9,Morning,10,1
2024-05-21,1900-01-01 11:08:35,Completed,Premier Sedan,Udyog Vihar Phase 4,Vatika Chowk,6.5,24.4,386.0,38.3,3.4,4.9,Cash,10.078328981723239,Tuesday,5,Morning,11,1
2024-08-17,1900-01-01 13:25:30,Completed,Go Mini,Civil Lines Gurgaon,Udyog Vihar Phase 4,9.9,29.9,1050.0,12.66,4.6,4.3,Cash,82.93838862559241,Saturday,8,Afternoon,13,1
2024-06-25,1900-01-01 11:12:24,Completed,Auto,Badarpur,Raj Nagar Extension,5.7,23.8,79.0,12.66,4.5,5.0,UPI,6.240126382306477,Tuesday,6,Morning,11,1
2024-08-10,1900-01-01 13:21:48,Completed,Auto,Jor Bagh,Chirag Delhi,7.3,44.9,2759.0,15.1,4.2,4.1,Cash,182.71523178807948,Saturday,8,Afternoon,13,1
2024-09-13,1900-01-01 22:48:47,Completed,Go Mini,GTB Nagar,Sushant Lok,6.8,39.6,465.0,6.1,4.6,4.2,Credit Card,76.22950819672131,Friday,9,Night,22,1
2024-08-14,1900-01-01 09:06:45,Completed,Auto,Panchsheel Park,Greater Kailash,12.8,39.9,452.0,27.64,4.7,4.7,Uber Wallet,16.35311143270622,Wednesday,8,Morning,9,1
2024-08-31,1900-01-01 20:00:22,Completed,Go Mini,Shastri Park,Jasola,10.9,35.6,1164.0,37.34,4.6,3.7,Cash,31.17300482056775,Saturday,8,Evening,20,1
2024-07-01,1900-01-01 14:29:37,Completed,Go Mini,Yamuna Bank,Sadar Bazar Gurgaon,14.8,18.4,93.0,45.99,3.7,4.2,Credit Card,2.0221787345075017,Monday,7,Afternoon,14,1
2024-08-15,1900-01-01 12:47:37,Completed,Premier Sedan,Khan Market,Kashmere Gate ISBT,13.9,27.8,592.0,3.26,3.1,4.3,Cash,181.5950920245399,Thursday,8,Afternoon,12,1
2024-01-21,1900-01-01 11:37:20,Completed,Bike,Pataudi Chowk,Rajiv Nagar,2.2,43.8,388.0,7.98,4.3,4.9,UPI,48.62155388471178,Sunday,1,Morning,11,1
2024-06-25,1900-01-01 20:03:36,Completed,Go Mini,Preet Vihar,Sadar Bazar Gurgaon,13.8,29.1,424.0,6.56,3.0,3.5,UPI,64.63414634146342,Tuesday,6,Evening,20,1
2024-11-27,1900-01-01 12:08:51,Completed,Go Mini,New Delhi Railway Station,Old Gurgaon,11.4,26.4,491.0,48.71,4.7,4.7,UPI,10.080065694929173,Wednesday,11,Afternoon,12,1
2024-04-23,1900-01-01 12:17:04,Completed,Go Sedan,Inderlok,DLF City Court,14.6,25.5,743.0,3.19,4.5,4.5,UPI,232.9153605015674,Tuesday,4,Afternoon,12,1
2024-05-06,1900-01-01 16:31:23,Completed,Auto,Inderlok,Noida Film City,4.7,40.4,560.0,39.9,4.7,4.7,Cash,14.035087719298247,Monday,5,Afternoon,16,1
2024-06-24,1900-01-01 03:44:13,Completed,Auto,Tis Hazari,Netaji Subhash Place,3.4,28.2,710.0,19.98,4.4,4.9,UPI,35.53553553553554,Monday,6,Night,3,1
2024-07-16,1900-01-01 09:15:39,Completed,eBike,Pitampura,Nirman Vihar,7.8,43.0,114.0,48.16,4.3,4.3,UPI,2.367109634551495,Tuesday,7,Morning,9,1
2024-12-14,1900-01-01 06:20:10,Completed,Go Mini,Nehru Place,Ardee City,4.8,27.9,76.0,44.47,4.6,4.6,Cash,1.70901731504385,Saturday,12,Morning,6,1
2024-10-22,1900-01-01 06:38:18,Completed,Premier Sedan,Panchsheel Park,Laxmi Nagar,13.3,32.2,1288.0,5.46,4.3,3.2,Cash,235.8974358974359,Tuesday,10,Morning,6,1
2024-12-04,1900-01-01 12:55:23,Completed,Auto,Kanhaiya Nagar,Cyber Hub,7.0,36.4,93.0,32.61,3.9,4.1,UPI,2.8518859245630175,Wednesday,12,Afternoon,12,1
2024-12-08,1900-01-01 10:11:12,Completed,Auto,Lajpat Nagar,Pulbangash,7.6,29.7,638.0,44.37,4.3,4.8,Credit Card,14.379084967320262,Sunday,12,Morning,10,1
2024-04-28,1900-01-01 16:31:48,Completed,Go Mini,Manesar,Laxmi Nagar,8.0,21.4,676.0,32.62,4.2,4.6,UPI,20.723482526057634,Sunday,4,Afternoon,16,1
2024-05-20,1900-01-01 07:47:01,Completed,Bike,Shastri Park,Sarai Kale Khan,2.4,30.9,759.0,16.89,4.4,3.9,Credit Card,44.93783303730017,Monday,5,Morning,7,1
2024-10-05,1900-01-01 18:49:27,Completed,Bike,INA Market,Arjangarh,7.1,40.8,134.0,13.52,4.2,3.4,Cash,9.911242603550296,Saturday,10,Evening,18,1
2024-03-06,1900-01-01 21:23:02,Completed,Auto,IGNOU Road,Vatika Chowk,3.6,35.4,292.0,27.37,4.4,4.2,UPI,10.668615272195835,Wednesday,3,Night,21,1
2024-11-07,1900-01-01 09:27:59,Completed,Go Sedan,Pragati Maidan,New Delhi Railway Station,5.1,37.8,255.0,21.47,4.2,4.1,Cash,11.877037727061015,Thursday,11,Morning,9,1
2024-06-07,1900-01-01 09:42:13,Completed,Auto,Inderlok,Noida Sector 62,13.8,23.6,298.0,43.87,3.2,4.2,Debit Card,6.792796899931616,Friday,6,Morning,9,1
2024-02-01,1900-01-01 15:07:22,Completed,Auto,Samaypur Badli,Dwarka Sector 21,6.1,29.4,102.0,37.53,4.5,4.3,Uber Wallet,2.717825739408473,Thursday,2,Afternoon,15,1
2024-06-07,1900-01-01 23:52:14,Completed,Premier Sedan,Ghitorni Village,Sultanpur,3.2,44.8,816.0,31.04,3.4,3.1,UPI,26.288659793814432,Friday,6,Night,23,1
2024-11-28,1900-01-01 19:16:25,Completed,Go Sedan,Gurgaon Railway Station,Rithala,10.6,35.5,157.0,21.39,4.1,4.9,UPI,7.339878447872837,Thursday,11,Evening,19,1
2024-07-13,1900-01-01 22:28:21,Completed,Uber XL,Patel Chowk,Khan Market,4.5,26.6,578.0,30.86,4.5,4.9,Cash,18.729747245625404,Saturday,7,Night,22,1
2024-03-04,1900-01-01 09:12:36,Completed,Go Sedan,Noida Film City,Model Town,10.1,19.7,493.0,41.26,4.2,4.2,UPI,11.948618516723219,Monday,3,Morning,9,1
2024-12-12,1900-01-01 18:29:46,Completed,Premier Sedan,Welcome,IIT Delhi,6.7,44.2,351.0,6.72,4.4,4.6,UPI,52.23214285714286,Thursday,12,Evening,18,1
2024-08-23,1900-01-01 19:14:05,Completed,Auto,Rajiv Chowk,AIIMS,5.6,31.8,1624.0,14.93,4.6,4.4,Debit Card,108.77427997320831,Friday,8,Evening,19,1
2024-04-10,1900-01-01 20:52:18,Completed,Go Mini,Noida Sector 62,Inderlok,6.2,31.3,482.0,26.52,4.6,4.2,UPI,18.17496229260935,Wednesday,4,Evening,20,1
2024-09-26,1900-01-01 03:17:36,Completed,Go Mini,Patel Chowk,Gwal Pahari,13.8,20.7,454.0,7.29,4.7,4.6,Uber Wallet,62.27709190672154,Thursday,9,Night,3,1
2024-02-12,1900-01-01 09:48:18,Completed,Auto,Udyog Vihar,Vaishali,13.1,31.8,370.0,15.09,3.6,4.3,UPI,24.519549370444004,Monday,2,Morning,9,1
2024-06-02,1900-01-01 10:48:02,Completed,Bike,Subhash Chowk,Jor Bagh,13.9,33.8,340.0,24.46,3.9,5.0,UPI,13.900245298446443,Sunday,6,Morning,10,1
2024-04-16,1900-01-01 09:48:47,Completed,Bike,Panchsheel Park,Lok Kalyan Marg,13.6,32.1,383.0,23.9,4.4,3.8,Debit Card,16.02510460251046,Tuesday,4,Morning,9,1
2024-08-30,1900-01-01 18:49:03,Completed,Premier Sedan,Ambience Mall,Samaypur Badli,12.8,32.5,488.0,48.74,4.1,4.8,Credit Card,10.012310217480508,Friday,8,Evening,18,1
2024-06-11,1900-01-01 18:47:56,Completed,Go Sedan,Civil Lines Gurgaon,Golf Course Road,14.3,40.2,173.0,30.15,4.4,4.3,Credit Card,5.737976782752902,Tuesday,6,Evening,18,1
2024-07-11,1900-01-01 16:33:51,Completed,Auto,Tis Hazari,Adarsh Nagar,11.7,26.3,358.0,27.6,4.3,4.1,Debit Card,12.971014492753623,Thursday,7,Afternoon,16,1
2024-07-04,1900-01-01 12:22:47,Completed,Auto,Ashok Vihar,Dwarka Mor,5.0,37.5,103.0,48.99,4.2,4.5,UPI,2.102469891814656,Thursday,7,Afternoon,12,1
2024-05-05,1900-01-01 16:26:49,Completed,Go Mini,Sultanpur,Saket A Block,14.9,18.2,573.0,22.77,4.9,4.1,Uber Wallet,25.164690382081687,Sunday,5,Afternoon,16,1
2024-01-25,1900-01-01 09:51:36,Completed,Bike,Meerut,Vasant Kunj,7.0,30.9,292.0,16.69,5.0,4.4,UPI,17.495506291192328,Thursday,1,Morning,9,1
2024-09-06,1900-01-01 09:36:46,Completed,eBike,Mansarovar Park,Ramesh Nagar,10.8,29.6,736.0,49.67,4.3,5.0,UPI,14.817797463257499,Friday,9,Morning,9,1
2024-06-24,1900-01-01 11:42:58,Completed,Bike,Ambience Mall,Manesar,6.8,27.4,953.0,23.84,4.6,4.2,Debit Card,39.9748322147651,Monday,6,Morning,11,1
2024-01-31,1900-01-01 19:54:11,Completed,Go Sedan,Chandni Chowk,Mundka,12.1,20.3,357.0,34.59,4.3,3.6,Cash,10.320901994796182,Wednesday,1,Evening,19,1
2024-11-03,1900-01-01 19:27:55,Completed,Uber XL,Ghitorni,Gurgaon Railway Station,4.5,34.0,748.0,16.23,4.3,3.6,Cash,46.087492298213185,Sunday,11,Evening,19,1
2024-07-10,1900-01-01 22:11:08,Completed,Auto,Sushant Lok,RK Puram,6.0,37.6,904.0,36.71,3.3,4.4,Uber Wallet,24.62544265867611,Wednesday,7,Night,22,1
2024-09-19,1900-01-01 10:35:56,Completed,Bike,Vidhan Sabha,Green Park,2.4,38.3,147.0,27.19,4.0,4.2,Cash,5.406399411548363,Thursday,9,Morning,10,1
2024-07-06,1900-01-01 17:11:24,Completed,Go Sedan,Badarpur,Karkarduma,13.1,27.7,585.0,5.79,4.2,4.9,UPI,101.03626943005182,Saturday,7,Evening,17,1
2024-05-17,1900-01-01 10:25:23,Completed,Go Sedan,Akshardham,Ghaziabad,9.3,37.3,219.0,4.6,4.4,4.1,UPI,47.608695652173914,Friday,5,Morning,10,1
2024-11-05,1900-01-01 08:37:40,Completed,Go Sedan,Paharganj,Old Gurgaon,8.8,22.9,544.0,30.9,4.6,3.7,UPI,17.60517799352751,Tuesday,11,Morning,8,1
2024-12-14,1900-01-01 20:14:51,Completed,Go Sedan,Pitampura,Rohini,5.5,21.7,433.0,6.3,4.2,4.3,Cash,68.73015873015873,Saturday,12,Evening,20,1
2024-04-17,1900-01-01 06:26:34,Completed,Auto,Maidan Garhi,Kanhaiya Nagar,8.7,32.7,90.0,15.31,4.3,4.2,Cash,5.878510777269758,Wednesday,4,Morning,6,1
2024-05-21,1900-01-01 11:38:22,Completed,Go Mini,Kashmere Gate,Pulbangash,14.9,42.1,444.0,3.13,4.2,4.4,Debit Card,141.85303514376997,Tuesday,5,Morning,11,1
2024-06-27,1900-01-01 15:28:18,Completed,Premier Sedan,Basai Dhankot,Udyog Vihar Phase 4,11.3,43.2,849.0,2.18,4.2,4.9,UPI,389.44954128440367,Thursday,6,Afternoon,15,1
2024-02-02,1900-01-01 15:23:49,Completed,Premier Sedan,Lok Kalyan Marg,Seelampur,12.7,23.7,131.0,43.66,3.1,4.2,UPI,3.000458085203848,Friday,2,Afternoon,15,1
2024-06-14,1900-01-01 17:15:20,Completed,Bike,Moti Nagar,Sikanderpur,5.3,29.9,650.0,29.48,4.3,4.4,UPI,22.048846675712348,Friday,6,Evening,17,1
2024-06-11,1900-01-01 18:13:06,Completed,Premier Sedan,Rohini,Tagore Garden,8.4,17.4,457.0,23.25,4.3,4.3,Credit Card,19.655913978494624,Tuesday,6,Evening,18,1
2024-01-02,1900-01-01 14:49:29,Completed,Bike,Moti Nagar,Jhilmil,3.3,39.6,187.0,37.62,4.6,4.6,Cash,4.970760233918129,Tuesday,1,Afternoon,14,1
2024-08-24,1900-01-01 19:31:41,Completed,eBike,Dwarka Mor,Hauz Rani,14.2,31.9,112.0,43.65,3.0,4.5,Uber Wallet,2.5658648339060712,Saturday,8,Evening,19,1
2024-09-12,1900-01-01 14:51:29,Completed,Go Mini,Samaypur Badli,Tilak Nagar,12.5,42.5,324.0,15.29,3.5,4.9,UPI,21.190320470896012,Thursday,9,Afternoon,14,1
2024-03-30,1900-01-01 16:04:04,Completed,Go Mini,Green Park,Bhikaji Cama Place,10.9,16.7,539.0,47.19,4.7,3.1,Credit Card,11.421911421911423,Saturday,3,Afternoon,16,1
2024-10-27,1900-01-01 16:10:12,Completed,Premier Sedan,Saket A Block,Kashmere Gate,10.7,36.9,786.0,19.32,3.9,4.2,UPI,40.683229813664596,Sunday,10,Afternoon,16,1
2024-07-29,1900-01-01 19:23:02,Completed,Bike,Nehru Place,Ashram,7.4,42.1,361.0,10.42,4.4,4.5,Cash,34.644913627639156,Monday,7,Evening,19,1
2024-02-15,1900-01-01 21:33:42,Completed,Uber XL,Rohini,Shastri Nagar,11.2,32.3,404.0,4.93,3.2,4.8,Cash,81.94726166328601,Thursday,2,Night,21,1
2024-08-08,1900-01-01 17:23:34,Completed,eBike,Civil Lines Gurgaon,Shivaji Park,4.2,26.1,214.0,43.87,4.3,4.2,UPI,4.878048780487805,Thursday,8,Evening,17,1
2024-09-04,1900-01-01 07:44:35,Completed,Go Mini,Lal Quila,Shivaji Park,13.0,36.2,536.0,49.99,4.1,5.0,Cash,10.722144428885777,Wednesday,9,Morning,7,1
2024-09-06,1900-01-01 05:19:08,Completed,Bike,IMT Manesar,Palam Vihar,4.6,40.3,832.0,4.46,4.7,4.4,UPI,186.54708520179372,Friday,9,Morning,5,1
2024-09-11,1900-01-01 17:37:10,Completed,Bike,Maidan Garhi,Kirti Nagar,2.4,30.0,376.0,32.82,4.6,4.8,Cash,11.45642900670323,Wednesday,9,Evening,17,1
2024-11-21,1900-01-01 09:33:18,Completed,Go Sedan,Panipat,Nirman Vihar,4.1,40.7,989.0,7.89,4.3,4.9,Cash,125.34854245880862,Thursday,11,Morning,9,1
2024-12-21,1900-01-01 18:56:16,Completed,eBike,Govindpuri,Inderlok,9.3,30.3,447.0,28.13,4.5,4.1,Uber Wallet,15.890508354070388,Saturday,12,Evening,18,1
2024-01-31,1900-01-01 09:31:18,Completed,Bike,Panipat,Pitampura,14.8,29.6,718.0,32.02,3.4,4.1,Credit Card,22.42348532167395,Wednesday,1,Morning,9,1
